Date,minus_2inch_pct,minus_4inch_pct,minus_8inch_pct,minus_20inch_pct,minus_40inch_pct,site
2014-09-07,5.5,5.9,9.6,4.2,0.0,415:CO:SNTL
2014-09-08,5.5,5.9,9.2,4.3,0.0,415:CO:SNTL
2014-09-09,7.5,5.7,8.9,3.8,0.0,415:CO:SNTL
2014-09-10,10.8,5.8,8.9,4.3,0.0,415:CO:SNTL
2014-09-11,9.9,6.1,12.5,4.3,0.0,415:CO:SNTL
2014-09-12,8.8,6.0,11.2,4.1,0.0,415:CO:SNTL
2014-09-13,7.2,6.3,10.8,4.3,0.0,415:CO:SNTL
2014-09-14,6.4,6.5,10.2,4.5,0.0,415:CO:SNTL
2014-09-15,5.9,6.8,10.2,3.9,0.0,415:CO:SNTL
2014-09-16,4.5,6.8,9.8,3.9,0.0,415:CO:SNTL
2014-09-17,3.9,6.7,9.9,3.9,0.0,415:CO:SNTL
2014-09-18,3.4,6.6,9.7,3.9,0.0,415:CO:SNTL
2014-09-19,3.5,6.6,9.5,4.0,0.0,415:CO:SNTL
2014-09-20,2.7,6.2,9.5,4.0,0.0,415:CO:SNTL
2014-09-21,2.2,6.2,8.9,3.5,0.0,415:CO:SNTL
2014-09-22,1.8,6.2,9.0,4.2,0.0,415:CO:SNTL
2014-09-23,3.4,6.1,9.0,4.2,0.0,415:CO:SNTL
2014-09-24,3.3,6.6,8.9,4.2,0.0,415:CO:SNTL
2014-09-25,3.5,5.9,9.0,4.2,0.0,415:CO:SNTL
2014-09-26,2.3,6.3,9.1,3.4,0.0,415:CO:SNTL
2014-09-27,2.1,6.3,9.3,3.7,0.0,415:CO:SNTL
2014-09-28,2.5,6.3,8.8,3.7,0.0,415:CO:SNTL
2014-09-29,3.1,5.5,8.9,3.4,0.0,415:CO:SNTL
2014-09-30,5.0,5.4,8.9,3.4,0.0,415:CO:SNTL
2014-10-01,5.6,5.3,8.3,3.3,0.0,415:CO:SNTL
2014-10-02,6.8,5.2,8.1,3.4,0.0,415:CO:SNTL
2014-10-03,6.8,5.3,8.5,3.4,0.0,415:CO:SNTL
2014-10-04,6.7,5.4,8.5,3.4,0.0,415:CO:SNTL
2014-10-05,6.1,5.0,8.3,3.4,0.0,415:CO:SNTL
2014-10-06,5.7,5.3,8.8,3.4,0.0,415:CO:SNTL
2014-10-07,5.9,5.7,8.5,3.4,0.0,415:CO:SNTL
2014-10-08,4.9,6.1,8.5,3.4,0.0,415:CO:SNTL
2014-10-09,4.9,6.0,8.9,3.1,0.0,415:CO:SNTL
2014-10-10,5.0,6.7,9.1,3.4,0.0,415:CO:SNTL
2014-10-11,5.0,6.3,8.8,3.4,0.0,415:CO:SNTL
2014-10-12,4.5,6.3,9.0,3.4,0.0,415:CO:SNTL
2014-10-13,4.9,6.2,8.5,3.4,0.0,415:CO:SNTL
2014-10-14,5.1,5.8,9.1,3.4,0.0,415:CO:SNTL
2014-10-15,6.8,6.3,10.8,3.4,0.0,415:CO:SNTL
2014-10-16,8.0,6.2,18.8,3.3,0.0,415:CO:SNTL
2014-10-17,9.2,6.9,16.9,3.3,0.0,415:CO:SNTL
2014-10-18,8.6,7.0,15.6,3.3,0.0,415:CO:SNTL
2014-10-19,8.2,7.1,15.1,3.3,0.0,415:CO:SNTL
2014-10-20,8.9,7.4,15.0,3.3,0.0,415:CO:SNTL
2014-10-21,8.6,7.9,14.7,3.7,0.0,415:CO:SNTL
2014-10-22,10.6,8.8,14.3,3.7,0.0,415:CO:SNTL
2014-10-23,11.4,8.9,17.2,3.7,0.0,415:CO:SNTL
2014-10-24,10.6,10.1,16.7,3.7,0.0,415:CO:SNTL
2014-10-25,10.1,12.1,16.7,3.7,0.0,415:CO:SNTL
2014-10-26,9.0,12.6,16.1,3.7,0.0,415:CO:SNTL
2014-10-27,9.6,13.9,16.0,3.7,0.0,415:CO:SNTL
2014-10-28,8.8,13.7,16.0,4.2,0.0,415:CO:SNTL
2014-10-29,2.1,14.1,16.3,4.2,0.0,415:CO:SNTL
2014-10-30,1.4,13.3,16.0,4.2,0.0,415:CO:SNTL
2014-10-31,1.7,11.2,16.1,4.2,0.0,415:CO:SNTL
2014-11-01,3.0,8.9,16.1,4.2,0.0,415:CO:SNTL
2014-11-02,5.1,11.0,16.1,4.4,0.0,415:CO:SNTL
2014-11-03,4.2,13.1,15.6,4.4,0.0,415:CO:SNTL
2014-11-04,2.1,12.4,16.0,4.2,0.0,415:CO:SNTL
2014-11-05,1.2,7.1,15.8,3.8,0.0,415:CO:SNTL
2014-11-06,0.9,4.5,16.0,3.8,0.0,415:CO:SNTL
2014-11-07,1.9,5.1,15.8,3.8,0.0,415:CO:SNTL
2014-11-08,1.4,5.4,15.6,3.6,0.0,415:CO:SNTL
2014-11-09,1.0,4.3,15.1,4.2,0.0,415:CO:SNTL
2014-11-10,1.2,4.8,14.5,4.1,0.0,415:CO:SNTL
2014-11-11,0.7,4.6,13.9,4.1,0.0,415:CO:SNTL
2014-11-12,0.9,3.8,13.1,4.1,0.0,415:CO:SNTL
2014-11-13,1.5,3.8,12.0,4.1,0.0,415:CO:SNTL
2014-11-14,1.3,3.8,10.7,4.7,0.0,415:CO:SNTL
2014-11-15,1.4,4.6,11.5,4.7,0.0,415:CO:SNTL
2014-11-16,1.7,4.4,12.1,4.0,0.0,415:CO:SNTL
2014-11-17,1.6,4.9,12.1,4.3,0.0,415:CO:SNTL
2014-11-18,1.3,3.9,11.4,4.2,0.0,415:CO:SNTL
2014-11-19,1.3,4.6,10.8,4.6,0.0,415:CO:SNTL
2014-11-20,1.3,3.5,9.7,4.3,0.0,415:CO:SNTL
2014-11-21,1.1,3.8,9.8,4.2,0.0,415:CO:SNTL
2014-11-22,0.5,3.8,9.3,4.6,0.0,415:CO:SNTL
2014-11-23,1.1,3.7,9.4,4.4,0.0,415:CO:SNTL
2014-11-24,1.1,3.9,9.2,4.8,0.0,415:CO:SNTL
2014-11-25,1.3,4.0,9.6,4.8,0.0,415:CO:SNTL
2014-11-26,1.1,4.2,9.1,5.3,0.0,415:CO:SNTL
2014-11-27,1.6,4.3,9.8,4.9,0.0,415:CO:SNTL
2014-11-28,1.5,4.1,9.7,4.9,0.0,415:CO:SNTL
2014-11-29,1.8,4.6,9.8,5.0,0.0,415:CO:SNTL
2014-11-30,1.4,4.9,10.4,4.6,0.0,415:CO:SNTL
2014-12-01,1.8,4.3,10.4,5.3,0.0,415:CO:SNTL
2014-12-02,1.9,4.7,10.8,5.2,0.0,415:CO:SNTL
2014-12-03,1.4,4.4,10.7,5.2,0.0,415:CO:SNTL
2014-12-04,1.4,4.6,10.7,5.1,0.0,415:CO:SNTL
2014-12-05,1.7,4.7,11.0,5.1,0.0,415:CO:SNTL
2014-12-06,2.0,4.8,10.8,5.7,0.0,415:CO:SNTL
2014-12-07,1.7,4.6,11.0,5.4,0.0,415:CO:SNTL
2014-12-08,1.7,4.5,11.1,5.2,0.0,415:CO:SNTL
2014-12-09,1.2,5.1,10.7,5.4,0.0,415:CO:SNTL
2014-12-10,0.8,4.1,10.7,5.3,0.0,415:CO:SNTL
2014-12-11,1.2,4.3,9.7,5.3,0.0,415:CO:SNTL
2014-12-12,1.1,4.2,9.3,5.4,0.0,415:CO:SNTL
2014-12-13,0.7,4.1,9.5,5.4,0.0,415:CO:SNTL
2014-12-14,1.6,4.3,9.2,5.2,0.0,415:CO:SNTL
2014-12-15,1.5,4.3,,5.2,0.0,415:CO:SNTL
2014-12-16,1.2,4.4,9.5,5.6,0.0,415:CO:SNTL
2014-12-17,1.6,4.5,9.3,5.4,0.0,415:CO:SNTL
2014-12-18,1.6,4.7,9.3,5.4,0.0,415:CO:SNTL
2014-12-19,1.6,4.2,9.3,5.7,0.0,415:CO:SNTL
2014-12-20,1.6,4.3,9.5,5.7,0.0,415:CO:SNTL
2014-12-21,0.9,4.3,9.5,5.7,0.0,415:CO:SNTL
2014-12-22,1.6,3.5,9.5,5.7,0.0,415:CO:SNTL
2014-12-23,1.5,4.1,9.6,6.0,0.0,415:CO:SNTL
2014-12-24,2.1,4.5,9.5,6.0,0.0,415:CO:SNTL
2014-12-25,2.1,5.1,9.9,6.0,0.0,415:CO:SNTL
2014-12-26,2.1,4.6,10.0,5.9,0.0,415:CO:SNTL
2014-12-27,1.8,4.6,10.0,5.7,0.0,415:CO:SNTL
2014-12-28,1.4,3.9,10.0,5.7,0.0,415:CO:SNTL
2014-12-29,1.2,4.6,10.0,5.7,0.0,415:CO:SNTL
2014-12-30,1.2,4.3,9.5,5.7,0.0,415:CO:SNTL
2014-12-31,1.6,4.2,9.6,5.5,0.0,415:CO:SNTL
2015-01-01,0.8,4.3,9.5,5.5,0.0,415:CO:SNTL
2015-01-02,0.8,3.9,9.4,6.1,0.0,415:CO:SNTL
2015-01-03,0.9,4.0,8.9,6.1,0.0,415:CO:SNTL
2015-01-04,1.2,3.5,9.1,6.1,0.0,415:CO:SNTL
2015-01-05,1.2,3.5,8.8,6.0,0.0,415:CO:SNTL
2015-01-06,1.1,4.1,8.1,6.0,0.0,415:CO:SNTL
2015-01-07,0.8,4.0,8.8,5.8,0.0,415:CO:SNTL
2015-01-08,1.6,4.3,8.7,6.2,0.0,415:CO:SNTL
2015-01-09,1.5,4.5,8.5,6.0,0.0,415:CO:SNTL
2015-01-10,1.2,4.5,9.1,6.0,0.0,415:CO:SNTL
2015-01-11,1.2,4.2,9.2,6.0,0.0,415:CO:SNTL
2015-01-12,1.2,4.3,9.1,6.0,0.0,415:CO:SNTL
2015-01-13,1.2,4.8,9.1,5.9,0.0,415:CO:SNTL
2015-01-14,1.5,4.8,8.9,5.9,0.0,415:CO:SNTL
2015-01-15,1.5,4.5,8.7,6.0,0.0,415:CO:SNTL
2015-01-16,1.2,4.5,8.9,5.9,0.0,415:CO:SNTL
2015-01-17,1.6,5.0,9.1,5.9,0.0,415:CO:SNTL
2015-01-18,1.6,4.0,8.4,5.9,0.0,415:CO:SNTL
2015-01-19,1.6,4.4,8.7,5.9,0.0,415:CO:SNTL
2015-01-20,1.6,3.5,8.7,5.9,35.0,415:CO:SNTL
2015-01-21,1.6,3.6,8.7,5.9,35.0,415:CO:SNTL
2015-01-22,1.2,4.7,8.6,5.9,35.0,415:CO:SNTL
2015-01-23,1.2,4.6,8.4,5.9,35.0,415:CO:SNTL
2015-01-24,1.6,4.3,8.8,5.8,35.0,415:CO:SNTL
2015-01-25,0.9,4.2,8.7,5.9,35.0,415:CO:SNTL
2015-01-26,0.8,4.0,8.8,5.9,35.0,415:CO:SNTL
2015-01-27,0.8,3.8,8.5,5.9,35.0,415:CO:SNTL
2015-01-28,1.6,3.8,8.7,6.4,35.0,415:CO:SNTL
2015-01-29,1.2,4.0,8.8,5.9,35.0,415:CO:SNTL
2015-01-30,1.5,5.0,8.1,5.9,35.0,415:CO:SNTL
2015-01-31,1.2,4.7,8.7,6.4,35.0,415:CO:SNTL
2015-02-01,1.5,4.3,8.7,5.9,35.0,415:CO:SNTL
2015-02-02,1.4,4.3,8.6,5.9,35.0,415:CO:SNTL
2015-02-03,1.2,4.5,9.1,5.9,34.9,415:CO:SNTL
2015-02-04,1.2,4.2,8.7,5.9,35.0,415:CO:SNTL
2015-02-05,1.2,4.9,9.1,5.8,35.0,415:CO:SNTL
2015-02-06,1.5,4.5,8.4,5.8,35.1,415:CO:SNTL
2015-02-07,1.4,4.8,9.3,5.8,34.9,415:CO:SNTL
2015-02-08,1.8,4.6,9.1,6.4,35.0,415:CO:SNTL
2015-02-09,1.8,4.5,9.1,5.8,34.9,415:CO:SNTL
2015-02-10,1.8,4.4,8.9,6.4,34.9,415:CO:SNTL
2015-02-11,1.8,4.4,9.1,6.4,35.0,415:CO:SNTL
2015-02-12,2.0,4.6,9.3,6.4,35.0,415:CO:SNTL
2015-02-13,1.8,4.6,9.2,6.4,35.0,415:CO:SNTL
2015-02-14,1.8,4.3,9.2,6.4,34.9,415:CO:SNTL
2015-02-15,1.7,5.1,8.9,6.4,34.9,415:CO:SNTL
2015-02-16,1.8,5.1,8.7,6.4,35.1,415:CO:SNTL
2015-02-17,1.7,3.9,9.3,6.4,35.0,415:CO:SNTL
2015-02-18,1.8,4.4,9.4,6.4,35.0,415:CO:SNTL
2015-02-19,1.8,4.6,8.7,6.4,34.8,415:CO:SNTL
2015-02-20,1.4,4.8,9.0,6.4,35.0,415:CO:SNTL
2015-02-21,1.5,3.9,8.4,6.4,35.0,415:CO:SNTL
2015-02-22,1.4,4.1,9.1,6.4,35.0,415:CO:SNTL
2015-02-23,1.4,4.3,8.5,6.4,34.8,415:CO:SNTL
2015-02-24,1.5,4.3,8.4,6.4,35.0,415:CO:SNTL
2015-02-25,1.5,4.3,8.7,6.4,35.0,415:CO:SNTL
2015-02-26,1.5,4.2,8.7,6.4,35.0,415:CO:SNTL
2015-02-27,1.5,4.5,8.8,6.4,35.0,415:CO:SNTL
2015-02-28,1.5,4.8,8.1,6.4,35.0,415:CO:SNTL
2015-03-01,1.5,4.2,8.8,6.4,34.9,415:CO:SNTL
2015-03-02,1.2,4.7,8.7,5.8,34.9,415:CO:SNTL
2015-03-03,1.2,4.3,8.5,6.4,34.9,415:CO:SNTL
2015-03-04,1.5,4.6,8.8,6.4,34.9,415:CO:SNTL
2015-03-05,1.4,4.8,8.1,5.8,34.9,415:CO:SNTL
2015-03-06,1.4,4.1,8.8,5.8,34.9,415:CO:SNTL
2015-03-07,1.4,4.3,8.8,5.8,34.9,415:CO:SNTL
2015-03-08,1.5,4.5,8.1,5.8,34.9,415:CO:SNTL
2015-03-09,1.4,4.5,8.1,5.8,34.9,415:CO:SNTL
2015-03-10,1.4,4.5,8.8,5.8,34.9,415:CO:SNTL
2015-03-11,2.1,4.5,8.8,5.8,34.9,415:CO:SNTL
2015-03-12,2.1,4.8,8.7,6.0,34.9,415:CO:SNTL
2015-03-13,1.8,4.6,8.7,5.8,34.9,415:CO:SNTL
2015-03-14,1.8,4.1,8.6,5.8,34.9,415:CO:SNTL
2015-03-15,1.8,5.0,9.2,5.8,34.9,415:CO:SNTL
2015-03-16,2.8,4.8,8.9,6.0,34.9,415:CO:SNTL
2015-03-17,2.6,5.5,9.5,5.8,34.9,415:CO:SNTL
2015-03-18,4.2,6.5,9.7,5.8,35.0,415:CO:SNTL
2015-03-19,4.0,7.5,9.8,6.4,35.0,415:CO:SNTL
2015-03-20,5.2,7.7,10.2,6.4,35.0,415:CO:SNTL
2015-03-21,4.9,8.4,10.7,6.4,35.0,415:CO:SNTL
2015-03-22,4.8,9.2,10.6,6.2,35.0,415:CO:SNTL
2015-03-23,5.4,9.5,11.0,5.8,34.9,415:CO:SNTL
2015-03-24,6.1,9.6,11.4,5.8,35.0,415:CO:SNTL
2015-03-25,6.1,10.9,11.2,6.2,35.0,415:CO:SNTL
2015-03-26,6.1,10.8,12.0,5.8,35.0,415:CO:SNTL
2015-03-27,5.9,11.7,12.3,5.8,35.0,415:CO:SNTL
2015-03-28,6.2,11.7,12.7,6.2,35.0,415:CO:SNTL
2015-03-29,6.6,12.0,13.3,6.2,0.0,415:CO:SNTL
2015-03-30,10.9,12.9,13.1,6.2,0.0,415:CO:SNTL
2015-03-31,18.2,13.4,13.6,6.2,35.0,415:CO:SNTL
2015-04-01,20.2,15.8,14.1,6.2,35.0,415:CO:SNTL
2015-04-02,19.8,22.4,14.9,5.9,35.0,415:CO:SNTL
2015-04-03,18.8,27.5,16.0,5.9,0.0,415:CO:SNTL
2015-04-04,17.4,29.1,17.2,5.9,0.0,415:CO:SNTL
2015-04-05,16.2,29.0,18.4,5.9,0.0,415:CO:SNTL
2015-04-06,17.9,29.5,19.1,5.9,0.0,415:CO:SNTL
2015-04-07,21.4,31.7,19.6,6.3,0.0,415:CO:SNTL
2015-04-08,22.3,33.7,22.8,6.3,0.0,415:CO:SNTL
2015-04-09,20.9,34.4,25.3,6.3,0.0,415:CO:SNTL
2015-04-10,19.5,34.2,26.1,6.3,0.0,415:CO:SNTL
2015-04-11,18.6,34.0,26.2,6.7,35.1,415:CO:SNTL
2015-04-12,19.5,34.3,26.5,5.9,0.0,415:CO:SNTL
2015-04-13,19.5,34.4,27.2,5.9,35.1,415:CO:SNTL
2015-04-14,23.2,35.3,29.0,5.9,35.1,415:CO:SNTL
2015-04-15,23.6,36.1,31.1,6.3,0.0,415:CO:SNTL
2015-04-16,22.5,36.3,31.7,6.2,0.0,415:CO:SNTL
2015-04-17,20.8,36.1,31.6,6.3,0.0,415:CO:SNTL
2015-04-18,19.7,35.8,31.3,6.5,0.0,415:CO:SNTL
2015-04-19,18.6,35.6,31.0,7.1,0.0,415:CO:SNTL
2015-04-20,18.1,35.3,30.9,8.0,0.0,415:CO:SNTL
2015-04-21,17.9,35.2,30.6,8.8,0.0,415:CO:SNTL
2015-04-22,17.9,35.2,30.5,9.1,0.0,415:CO:SNTL
2015-04-23,18.4,35.4,30.9,10.2,0.0,415:CO:SNTL
2015-04-24,19.4,36.1,31.4,10.8,0.0,415:CO:SNTL
2015-04-25,19.4,36.1,31.6,11.3,0.0,415:CO:SNTL
2015-04-26,18.5,35.9,31.5,12.6,0.0,415:CO:SNTL
2015-04-27,18.3,35.8,31.2,12.8,0.0,415:CO:SNTL
2015-04-28,20.7,36.4,31.9,13.4,0.0,415:CO:SNTL
2015-04-29,20.7,36.6,32.3,14.4,0.0,415:CO:SNTL
2015-04-30,24.9,37.4,33.6,16.7,0.0,415:CO:SNTL
2015-05-01,25.7,37.7,34.7,21.5,0.0,415:CO:SNTL
2015-05-02,24.7,37.7,34.9,24.1,0.0,415:CO:SNTL
2015-05-03,24.3,37.7,34.6,25.5,35.3,415:CO:SNTL
2015-05-04,24.8,37.8,34.9,26.2,35.4,415:CO:SNTL
2015-05-05,25.3,38.0,35.2,26.9,35.9,415:CO:SNTL
2015-05-06,24.5,37.9,35.2,27.0,36.9,415:CO:SNTL
2015-05-07,25.5,38.2,35.6,27.9,37.6,415:CO:SNTL
2015-05-08,24.2,38.1,35.4,28.0,37.6,415:CO:SNTL
2015-05-09,24.2,38.1,35.4,27.9,37.6,415:CO:SNTL
2015-05-10,21.5,37.5,34.7,27.7,37.5,415:CO:SNTL
2015-05-11,20.4,37.2,34.2,27.3,37.6,415:CO:SNTL
2015-05-12,21.8,37.6,34.4,27.3,37.6,415:CO:SNTL
2015-05-13,23.2,37.8,35.0,27.7,37.7,415:CO:SNTL
2015-05-14,23.6,38.0,35.3,28.1,40.5,415:CO:SNTL
2015-05-15,24.0,38.1,35.4,28.4,40.5,415:CO:SNTL
2015-05-16,22.4,37.9,35.3,29.3,40.5,415:CO:SNTL
2015-05-17,21.2,37.6,34.8,28.8,40.5,415:CO:SNTL
2015-05-18,21.9,37.7,35.0,28.7,40.5,415:CO:SNTL
2015-05-19,23.2,38.0,35.2,28.7,40.5,415:CO:SNTL
2015-05-20,23.4,38.1,35.3,29.2,40.5,415:CO:SNTL
2015-05-21,23.1,38.0,35.3,29.0,40.5,415:CO:SNTL
2015-05-22,23.8,38.2,35.6,29.4,40.6,415:CO:SNTL
2015-05-23,24.5,38.3,35.9,32.5,40.6,415:CO:SNTL
2015-05-24,23.7,38.3,35.6,36.9,40.6,415:CO:SNTL
2015-05-25,22.6,38.0,35.3,32.3,40.6,415:CO:SNTL
2015-05-26,22.6,38.1,35.3,31.8,40.6,415:CO:SNTL
2015-05-27,24.2,38.6,35.8,34.1,40.6,415:CO:SNTL
2015-05-28,25.9,38.8,36.6,36.9,40.6,415:CO:SNTL
2015-05-29,27.0,39.3,38.8,37.0,40.6,415:CO:SNTL
2015-05-30,23.9,38.9,37.7,37.0,40.6,415:CO:SNTL
2015-05-31,25.7,39.4,39.3,37.2,40.6,415:CO:SNTL
2015-06-01,27.2,40.6,42.8,37.2,40.6,415:CO:SNTL
2015-06-02,26.9,40.5,42.6,37.2,40.6,415:CO:SNTL
2015-06-03,27.4,40.6,42.9,37.3,40.6,415:CO:SNTL
2015-06-04,27.6,40.6,43.1,37.3,40.6,415:CO:SNTL
2015-06-05,28.5,40.6,43.1,37.4,40.6,415:CO:SNTL
2015-06-06,28.5,40.6,43.1,37.5,40.7,415:CO:SNTL
2015-06-07,28.2,40.6,43.0,37.5,40.7,415:CO:SNTL
2015-06-08,28.1,40.6,42.9,37.5,40.7,415:CO:SNTL
2015-06-09,27.1,40.5,40.9,37.5,40.7,415:CO:SNTL
2015-06-10,26.4,40.5,40.6,37.6,40.8,415:CO:SNTL
2015-06-11,25.8,40.3,40.0,37.4,40.8,415:CO:SNTL
2015-06-12,28.1,40.6,42.7,37.6,40.8,415:CO:SNTL
2015-06-13,25.5,40.2,39.6,37.5,40.8,415:CO:SNTL
2015-06-14,23.7,39.7,38.8,36.3,40.8,415:CO:SNTL
2015-06-15,22.5,39.3,38.0,34.5,40.9,415:CO:SNTL
2015-06-16,21.8,38.9,37.4,33.4,40.9,415:CO:SNTL
2015-06-17,23.3,39.1,37.4,32.9,40.9,415:CO:SNTL
2015-06-18,20.5,38.5,36.7,32.3,41.0,415:CO:SNTL
2015-06-19,19.6,38.2,36.0,31.4,41.0,415:CO:SNTL
2015-06-20,18.8,37.7,35.3,30.9,41.1,415:CO:SNTL
2015-06-21,18.5,37.3,34.8,30.1,41.1,415:CO:SNTL
2015-06-22,17.4,36.8,34.0,29.5,41.1,415:CO:SNTL
2015-06-23,10.7,36.1,33.3,28.5,40.6,415:CO:SNTL
2015-06-24,10.6,35.3,32.6,27.8,40.6,415:CO:SNTL
2015-06-25,9.8,34.4,31.8,26.9,0.0,415:CO:SNTL
2015-06-26,10.1,34.0,31.3,26.0,0.0,415:CO:SNTL
2015-06-27,9.5,32.9,30.7,25.3,0.0,415:CO:SNTL
2015-06-28,8.9,31.5,29.9,24.4,0.0,415:CO:SNTL
2015-06-29,8.3,29.9,29.0,23.8,0.0,415:CO:SNTL
2015-06-30,8.1,28.0,28.3,23.3,0.0,415:CO:SNTL
2015-07-01,7.1,25.7,27.2,22.4,0.0,415:CO:SNTL
2015-07-02,6.4,23.0,26.3,21.8,0.0,415:CO:SNTL
2015-07-03,5.9,21.2,25.7,21.2,0.0,415:CO:SNTL
2015-07-04,4.9,19.2,24.4,20.5,0.0,415:CO:SNTL
2015-07-05,4.4,16.9,23.4,20.0,0.0,415:CO:SNTL
2015-07-06,4.2,16.1,22.9,19.5,0.0,415:CO:SNTL
2015-07-07,4.0,15.7,22.2,19.0,0.0,415:CO:SNTL
2015-07-08,6.2,15.7,22.4,19.0,0.0,415:CO:SNTL
2015-07-09,7.9,16.2,22.6,19.0,0.0,415:CO:SNTL
2015-07-10,7.4,16.4,22.4,18.6,0.0,415:CO:SNTL
2015-07-11,6.2,15.6,22.1,18.3,0.0,415:CO:SNTL
2015-07-12,5.7,15.4,21.8,18.0,0.0,415:CO:SNTL
2015-07-13,5.6,14.7,21.3,17.4,0.0,415:CO:SNTL
2015-07-14,7.0,14.0,21.7,17.0,0.0,415:CO:SNTL
2015-07-15,12.1,16.7,29.3,17.0,0.0,415:CO:SNTL
2015-07-16,10.2,24.3,28.4,17.0,0.0,415:CO:SNTL
2015-07-17,11.1,25.3,28.3,17.3,0.0,415:CO:SNTL
2015-07-18,9.3,25.2,28.0,17.5,0.0,415:CO:SNTL
2015-07-19,9.1,23.9,27.0,17.8,0.0,415:CO:SNTL
2015-07-20,9.0,23.9,26.9,17.9,0.0,415:CO:SNTL
2015-07-21,14.4,31.8,33.8,21.6,0.0,415:CO:SNTL
2015-07-22,12.7,33.8,33.0,25.8,0.0,415:CO:SNTL
2015-07-23,11.6,33.7,32.3,26.0,0.0,415:CO:SNTL
2015-07-24,11.4,33.5,32.3,26.2,0.0,415:CO:SNTL
2015-07-25,14.4,35.0,32.8,26.3,0.0,415:CO:SNTL
2015-07-26,12.5,34.8,32.5,26.4,0.0,415:CO:SNTL
2015-07-27,11.3,33.8,31.7,26.1,0.0,415:CO:SNTL
2015-07-28,10.3,32.4,30.7,25.4,0.5,415:CO:SNTL
2015-07-29,9.3,30.8,29.6,24.8,1.0,415:CO:SNTL
2015-07-30,8.9,28.5,28.7,23.8,1.7,415:CO:SNTL
2015-07-31,7.8,25.5,27.7,23.2,2.5,415:CO:SNTL
2015-08-01,6.9,22.8,26.7,22.4,3.1,415:CO:SNTL
2015-08-02,5.9,20.2,25.3,21.4,3.3,415:CO:SNTL
2015-08-03,4.7,18.1,24.6,20.5,3.5,415:CO:SNTL
2015-08-04,4.0,16.3,23.5,20.0,3.5,415:CO:SNTL
2015-08-05,3.9,14.6,21.9,18.6,3.5,415:CO:SNTL
2015-08-06,2.7,12.6,20.8,17.8,3.9,415:CO:SNTL
2015-08-07,2.0,10.4,19.3,16.4,4.2,415:CO:SNTL
2015-08-08,1.9,10.3,18.4,15.8,4.0,415:CO:SNTL
2015-08-09,1.9,9.7,17.4,14.9,4.0,415:CO:SNTL
2015-08-10,1.2,9.1,16.1,14.1,4.3,415:CO:SNTL
2015-08-11,1.0,9.2,15.5,13.4,4.3,415:CO:SNTL
2015-08-12,3.1,7.9,15.1,13.1,4.5,415:CO:SNTL
2015-08-13,4.3,8.8,14.5,12.4,4.1,415:CO:SNTL
2015-08-14,4.1,8.8,14.1,12.0,4.2,415:CO:SNTL
2015-08-15,3.6,8.7,13.8,11.4,4.6,415:CO:SNTL
2015-08-16,4.4,8.5,13.1,10.9,4.4,415:CO:SNTL
2015-08-17,5.0,8.4,12.9,10.5,4.8,415:CO:SNTL
2015-08-18,4.2,8.1,12.5,10.3,4.6,415:CO:SNTL
2015-08-19,3.8,8.1,12.3,9.1,4.0,415:CO:SNTL
2015-08-20,3.1,7.6,12.0,9.0,3.8,415:CO:SNTL
2015-08-21,2.7,7.0,11.5,8.6,3.7,415:CO:SNTL
2015-08-22,2.1,7.5,11.0,7.8,3.9,415:CO:SNTL
2015-08-23,1.8,6.9,10.4,7.5,4.3,415:CO:SNTL
2015-08-24,1.3,7.4,10.4,6.6,4.6,415:CO:SNTL
2015-08-25,1.0,6.9,9.7,6.3,4.7,415:CO:SNTL
2015-08-26,0.7,6.7,9.6,6.2,5.0,415:CO:SNTL
2015-08-27,0.4,6.5,9.8,5.4,5.1,415:CO:SNTL
2015-08-28,0.5,6.6,9.8,5.5,4.9,415:CO:SNTL
2015-08-29,0.2,6.6,9.5,5.2,4.6,415:CO:SNTL
2015-08-30,0.2,7.1,9.3,5.2,4.7,415:CO:SNTL
2015-08-31,0.9,7.3,8.9,4.4,4.8,415:CO:SNTL
2015-09-01,0.2,6.0,9.0,4.6,5.1,415:CO:SNTL
2015-09-02,0.1,6.0,9.0,4.0,4.8,415:CO:SNTL
2015-09-03,0.3,6.3,8.8,4.0,4.9,415:CO:SNTL
2015-09-04,0.0,6.5,8.4,4.0,4.9,415:CO:SNTL
2015-09-05,1.5,5.8,8.3,4.3,3.9,415:CO:SNTL
2015-09-06,3.0,6.1,8.5,4.3,3.8,415:CO:SNTL
2015-09-07,2.9,6.3,9.0,4.0,3.7,415:CO:SNTL
2015-09-08,2.6,6.1,8.3,4.2,3.5,415:CO:SNTL
2015-09-09,2.1,5.7,8.7,3.7,3.2,415:CO:SNTL
2015-09-10,2.0,6.4,9.1,3.6,2.9,415:CO:SNTL
2015-09-11,1.0,5.6,8.7,3.4,2.9,415:CO:SNTL
2015-09-12,1.5,6.2,8.5,3.7,2.9,415:CO:SNTL
2015-09-13,1.0,5.8,8.5,3.5,3.0,415:CO:SNTL
2015-09-14,0.0,5.8,8.2,3.6,3.3,415:CO:SNTL
2015-09-15,0.7,6.2,7.8,3.6,3.3,415:CO:SNTL
2015-09-16,0.2,6.0,8.6,2.9,3.5,415:CO:SNTL
2015-09-17,0.0,5.7,7.7,3.2,3.4,415:CO:SNTL
